"iter","algo","resu","Val"
"1","BM","sol",189
"1","BM","time",0.117000471800566
"1","BM","cpu",0.047
"1","BM","nodes",3
"1","BM","LB",189
"1","HR","sol",189
"1","HR","time",0.154000497423112
"1","HR","cpu",0.08
"1","HR","nodes",26
"1","HR","LB",189
"1","DB_BM","sol",189
"1","DB_BM","time",420.720017957501
"1","DB_BM","cpu",23.322999999999
"1","DB_BM","nodes",2847
"1","DB_BM","LB",189
"1","DB_BM","first",666
"1","DB_BM","best",2837
"1","DB_HR","sol",189
"1","DB_HR","time",412.546989717521
"1","DB_HR","cpu",43.2950000000001
"1","DB_HR","nodes",2478
"1","DB_HR","LB",181
"1","DB_HR","first",1920
"1","DB_HR","best",2445
"2","BM","sol",72
"2","BM","time",0.0780001049861312
"2","BM","cpu",0.014
"2","BM","LB",72
"2","HR","sol",72
"2","HR","time",0.0740000512450933
"2","HR","cpu",0.025
"2","HR","LB",72
"2","DB_BM","sol",72
"2","DB_BM","time",2.7519998839125
"2","DB_BM","cpu",0.142
"2","DB_BM","nodes",18
"2","DB_BM","LB",72
"2","DB_BM","first",8
"2","DB_BM","best",18
"2","DB_HR","sol",72
"2","DB_HR","time",0.374999851919711
"2","DB_HR","cpu",0.059
"2","DB_HR","nodes",2
"2","DB_HR","LB",72
"2","DB_HR","first",2
"2","DB_HR","best",2
"3","BM","sol",167
"3","BM","time",0.0640002312138677
"3","BM","cpu",0.021
"3","BM","LB",166.9999999862
"3","HR","sol",167
"3","HR","time",0.0909998081624508
"3","HR","cpu",0.047
"3","HR","nodes",27
"3","HR","LB",167
"3","DB_BM","sol",167
"3","DB_BM","time",90.9969987580553
"3","DB_BM","cpu",5.533
"3","DB_BM","nodes",659
"3","DB_BM","LB",148
"3","DB_BM","first",375
"3","DB_BM","best",649
"3","DB_HR","sol",167
"3","DB_HR","time",72.1069967374206
"3","DB_HR","cpu",8.31399999999999
"3","DB_HR","nodes",438
"3","DB_HR","LB",155.845070422535
"3","DB_HR","first",226
"3","DB_HR","best",437
"4","BM","sol",218
"4","BM","time",0.057999836280942
"4","BM","cpu",0.025
"4","BM","LB",218
"4","HR","sol",218
"4","HR","time",0.198000459931791
"4","HR","cpu",0.084
"4","HR","nodes",20
"4","HR","LB",218
"4","DB_BM","sol",218
"4","DB_BM","time",342.229006486014
"4","DB_BM","cpu",19.9119999999993
"4","DB_BM","nodes",2418
"4","DB_BM","LB",216
"4","DB_BM","first",877
"4","DB_BM","best",2315
"4","DB_HR","sol",218
"4","DB_HR","time",397.132012853399
"4","DB_HR","cpu",42.7100000000008
"4","DB_HR","nodes",2385
"4","DB_HR","LB",216
"4","DB_HR","first",477
"4","DB_HR","best",2282
"5","BM","sol",193
"5","BM","time",0.0630000606179237
"5","BM","cpu",0.019
"5","BM","LB",193
"5","HR","sol",193
"5","HR","time",0.161000434309244
"5","HR","cpu",0.056
"5","HR","nodes",11
"5","HR","LB",193
"5","DB_BM","sol",193
"5","DB_BM","time",178.460995154455
"5","DB_BM","cpu",9.67299999999993
"5","DB_BM","nodes",1172
"5","DB_BM","LB",193
"5","DB_BM","first",497
"5","DB_BM","best",1172
"5","DB_HR","sol",193
"5","DB_HR","time",126.685008010827
"5","DB_HR","cpu",14.2060000000001
"5","DB_HR","nodes",767
"5","DB_HR","LB",193
"5","DB_HR","first",429
"5","DB_HR","best",761
"6","BM","sol",216
"6","BM","time",0.0740000512450933
"6","BM","cpu",0.024
"6","BM","LB",216
"6","HR","sol",216
"6","HR","time",0.135999941267073
"6","HR","cpu",0.054
"6","HR","nodes",41
"6","HR","LB",216
"6","DB_BM","sol",216
"6","DB_BM","time",62.2740134596825
"6","DB_BM","cpu",3.71399999999999
"6","DB_BM","nodes",453
"6","DB_BM","LB",216
"6","DB_BM","first",353
"6","DB_BM","best",453
"6","DB_HR","sol",216
"6","DB_HR","time",62.212995509617
"6","DB_HR","cpu",7.49899999999999
"6","DB_HR","nodes",392
"6","DB_HR","LB",216
"6","DB_HR","first",212
"6","DB_HR","best",392
"7","BM","sol",134
"7","BM","time",0.0759997637942433
"7","BM","cpu",0.013
"7","BM","LB",134
"7","HR","sol",134
"7","HR","time",0.0709995394572616
"7","HR","cpu",0.025
"7","HR","LB",134
"7","DB_BM","sol",134
"7","DB_BM","time",18.0990022374317
"7","DB_BM","cpu",1.025
"7","DB_BM","nodes",123
"7","DB_BM","LB",134
"7","DB_BM","first",79
"7","DB_BM","best",123
"7","DB_HR","sol",134
"7","DB_HR","time",19.1840006271377
"7","DB_HR","cpu",2.447
"7","DB_HR","nodes",122
"7","DB_HR","LB",134
"7","DB_HR","first",92
"7","DB_HR","best",122
"8","BM","sol",251.999999698466
"8","BM","time",0.0699999975040555
"8","BM","cpu",0.037
"8","BM","LB",251.999999999
"8","HR","sol",252
"8","HR","time",0.208000279963017
"8","HR","cpu",0.102
"8","HR","nodes",57
"8","HR","LB",252
"8","DB_BM","sol",252
"8","DB_BM","time",383.836015267298
"8","DB_BM","cpu",21.3499999999992
"8","DB_BM","nodes",2612
"8","DB_BM","LB",252
"8","DB_BM","first",541
"8","DB_BM","best",2612
"8","DB_HR","sol",252
"8","DB_HR","time",393.261988204904
"8","DB_HR","cpu",43.6079999999998
"8","DB_HR","nodes",2513
"8","DB_HR","LB",252
"8","DB_HR","first",913
"8","DB_HR","best",2513
"9","BM","sol",115
"9","BM","time",0.0590000068768859
"9","BM","cpu",0.025
"9","BM","LB",115
"9","HR","sol",115
"9","HR","time",0.141000165604055
"9","HR","cpu",0.044
"9","HR","nodes",8
"9","HR","LB",115
"9","DB_BM","sol",115
"9","DB_BM","time",58.9510010322556
"9","DB_BM","cpu",3.52299999999999
"9","DB_BM","nodes",432
"9","DB_BM","LB",115
"9","DB_BM","first",191
"9","DB_BM","best",432
"9","DB_HR","sol",115
"9","DB_HR","time",27.3459999589249
"9","DB_HR","cpu",3.364
"9","DB_HR","nodes",170
"9","DB_HR","LB",106.814814814815
"9","DB_HR","first",119
"9","DB_HR","best",164
"10","BM","sol",128
"10","BM","time",0.0649997731670737
"10","BM","cpu",0.013
"10","BM","LB",128
"10","HR","sol",128
"10","HR","time",0.0699999975040555
"10","HR","cpu",0.024
"10","HR","LB",128
"10","DB_BM","sol",128
"10","DB_BM","time",29.3899972457439
"10","DB_BM","cpu",1.777
"10","DB_BM","nodes",218
"10","DB_BM","LB",128
"10","DB_BM","first",107
"10","DB_BM","best",218
"10","DB_HR","sol",128
"10","DB_HR","time",27.6280009187758
"10","DB_HR","cpu",3.334
"10","DB_HR","nodes",178
"10","DB_HR","LB",128
"10","DB_HR","first",107
"10","DB_HR","best",178
