"iter","algo","resu","Val"
"1","BM","sol",-50394.5857142857
"1","BM","time",0.0409994507208467
"1","BM","cpu",0.014
"1","BM","LB",-50439.6578947368
"1","HR","sol",-50394.5857142857
"1","HR","time",0.10000008624047
"1","HR","cpu",0.02
"1","HR","LB",-50439.6578947368
"1","DB_BM","sol",-50394.5857142857
"1","DB_BM","time",0.312999961897731
"1","DB_BM","cpu",0.024
"1","DB_BM","nodes",2
"1","DB_BM","LB",-50439.6578947368
"1","DB_BM","first",1
"1","DB_BM","best",2
"1","DB_HR","sol",-50394.5857142857
"1","DB_HR","time",3.78400180488825
"1","DB_HR","cpu",0.321
"1","DB_HR","nodes",30
"1","DB_HR","LB",-50439.6578947368
"1","DB_HR","first",11
"1","DB_HR","best",30
"2","BM","sol",-49158
"2","BM","time",0.106999394483864
"2","BM","cpu",0.078
"2","BM","nodes",103
"2","BM","LB",-49200.1421293938
"2","HR","sol",-49151
"2","HR","time",0.0779994763433933
"2","HR","cpu",0.041
"2","HR","nodes",11
"2","HR","LB",-49197.0380482102
"2","DB_BM","sol",-49158
"2","DB_BM","time",438.312026741914
"2","DB_BM","cpu",20.8650000000003
"2","DB_BM","nodes",3172
"2","DB_BM","LB",-49225
"2","DB_BM","first",2403
"2","DB_BM","best",3040
"2","DB_HR","sol",-49158
"2","DB_HR","time",1120.98200060427
"2","DB_HR","cpu",48.5670000000006
"2","DB_HR","nodes",5265
"2","DB_HR","LB",-49225
"2","DB_HR","first",2380
"2","DB_HR","best",5185
"3","BM","sol",-31067.5
"3","BM","time",0.141000165604055
"3","BM","cpu",0.065
"3","BM","nodes",51
"3","BM","LB",-31067.5
"3","HR","sol",-31067.5
"3","HR","time",0.374999851919711
"3","HR","cpu",0.025
"3","HR","LB",-31073.5549367137
"3","DB_BM","sol",-30713.5
"3","DB_BM","time",2954.23999093473
"3","DB_BM","cpu",106.895999999987
"3","DB_BM","nodes",16344
"3","DB_BM","LB",-30715.4964788732
"3","DB_BM","first",16105
"3","DB_BM","best",16344
"3","DB_HR","sol",-31067.5
"3","DB_HR","time",67.8250049008057
"3","DB_HR","cpu",4.05699999999998
"3","DB_HR","nodes",377
"3","DB_HR","LB",-31067.5
"3","DB_HR","first",147
"3","DB_HR","best",377
"4","BM","sol",-24392
"4","BM","time",0.322999781928957
"4","BM","cpu",0.11
"4","BM","nodes",84
"4","BM","LB",-24392
"4","HR","sol",-24392
"4","HR","time",0.27300005313009
"4","HR","cpu",0.077
"4","HR","LB",-24392.549506476
"4","DB_BM","sol",10000000000
"4","DB_BM","time",7200.16205487773
"4","DB_BM","cpu",194.820999999985
"4","DB_BM","nodes",25681
"4","DB_BM","LB",-24414.8638497653
"4","DB_HR","sol",-24392
"4","DB_HR","time",58.3880055695772
"4","DB_HR","cpu",3.624
"4","DB_HR","nodes",363
"4","DB_HR","LB",-24392
"4","DB_HR","first",22
"4","DB_HR","best",363
"5","BM","sol",-56537.8235294118
"5","BM","time",0.131999887526035
"5","BM","cpu",0.063
"5","BM","nodes",35
"5","BM","LB",-56537.8235294118
"5","HR","sol",-56537.8235294118
"5","HR","time",0.21499958820641
"5","HR","cpu",0.032
"5","HR","LB",-56551.8235294118
"5","DB_BM","sol",-56537.8235294118
"5","DB_BM","time",46.8530053971335
"5","DB_BM","cpu",2.16699999999999
"5","DB_BM","nodes",320
"5","DB_BM","LB",-58354.497925547
"5","DB_BM","first",73
"5","DB_BM","best",317
"5","DB_HR","sol",-56537.8235294118
"5","DB_HR","time",48.4649993944913
"5","DB_HR","cpu",2.45899999999998
"5","DB_HR","nodes",320
"5","DB_HR","LB",-58169.3790849673
"5","DB_HR","first",73
"5","DB_HR","best",317
"6","BM","sol",-3791.93183183183
"6","BM","time",0.0370000256225467
"6","BM","cpu",0.013
"6","BM","LB",-3791.93183183183
"6","HR","sol",-3791.93183183183
"6","HR","time",0.0530002405866981
"6","HR","cpu",0.016
"6","HR","LB",-3791.93183183184
"6","DB_BM","sol",-3791.93183183183
"6","DB_BM","time",131.97601607535
"6","DB_BM","cpu",4.78199999999992
"6","DB_BM","nodes",925
"6","DB_BM","LB",-4409.76242151242
"6","DB_BM","first",781
"6","DB_BM","best",922
"6","DB_HR","sol",-3791.93183183183
"6","DB_HR","time",251.870999811217
"6","DB_HR","cpu",6.16999999999994
"6","DB_HR","nodes",920
"6","DB_HR","LB",-4299.32157372462
"6","DB_HR","first",781
"6","DB_HR","best",917
"7","BM","sol",-5295.60000000002
"7","BM","time",0.244999676942825
"7","BM","cpu",0.042
"7","BM","LB",-5295.60000000001
"7","HR","sol",-5295.60000000001
"7","HR","time",0.0689998269081116
"7","HR","cpu",0.026
"7","HR","LB",-5295.60000000002
"7","DB_BM","sol",-5295.6
"7","DB_BM","time",400.046990881674
"7","DB_BM","cpu",13.3579999999996
"7","DB_BM","nodes",1698
"7","DB_BM","LB",-5745.0375
"7","DB_BM","first",1555
"7","DB_BM","best",1697
"7","DB_HR","sol",-5295.6
"7","DB_HR","time",395.322015881538
"7","DB_HR","cpu",13.6549999999998
"7","DB_HR","nodes",1690
"7","DB_HR","LB",-5315.85
"7","DB_HR","first",1555
"7","DB_HR","best",1689
"8","BM","sol",-16391.6918632187
"8","BM","time",0.301000429317355
"8","BM","cpu",0.028
"8","BM","LB",-16391.6918632187
"8","HR","sol",-16391.6918632187
"8","HR","time",0.16199997626245
"8","HR","cpu",0.032
"8","HR","LB",-16391.6918632187
"8","DB_BM","sol",-16391.6918632187
"8","DB_BM","time",128.312997194007
"8","DB_BM","cpu",4.31199999999999
"8","DB_BM","nodes",518
"8","DB_BM","LB",-16672.0370319918
"8","DB_BM","first",400
"8","DB_BM","best",516
"8","DB_HR","sol",-16391.6918632187
"8","DB_HR","time",121.325007663108
"8","DB_HR","cpu",4.39099999999998
"8","DB_HR","nodes",457
"8","DB_HR","LB",-16391.6918632187
"8","DB_HR","first",293
"8","DB_HR","best",457
"9","BM","sol",-12395.9999999984
"9","BM","time",0.10000008624047
"9","BM","cpu",0.059
"9","BM","nodes",29
"9","BM","LB",-12403.3897095445
"9","HR","sol",-12396
"9","HR","time",0.12200006749481
"9","HR","cpu",0.068
"9","HR","LB",-12396.000000003
"9","DB_BM","sol",-9456
"9","DB_BM","time",5602.1670574788
"9","DB_BM","cpu",133.438999999988
"9","DB_BM","nodes",16467
"9","DB_BM","LB",-9469.72881355932
"9","DB_BM","first",16105
"9","DB_BM","best",16465
"9","DB_HR","sol",-12396
"9","DB_HR","time",249.721993412822
"9","DB_HR","cpu",13.3559999999999
"9","DB_HR","nodes",1379
"9","DB_HR","LB",-12396
"9","DB_HR","first",133
"9","DB_HR","best",1379
"10","BM","sol",-28501
"10","BM","time",0.134999770671129
"10","BM","cpu",0.093
"10","BM","nodes",22
"10","BM","LB",-28501.9955530381
"10","HR","sol",-28501
"10","HR","time",0.133000058121979
"10","HR","cpu",0.036
"10","HR","LB",-28501
"10","DB_BM","sol",-28501
"10","DB_BM","time",415.776985650882
"10","DB_BM","cpu",22.8839999999997
"10","DB_BM","nodes",2639
"10","DB_BM","LB",-28501
"10","DB_BM","first",2380
"10","DB_BM","best",2638
"10","DB_HR","sol",-28501
"10","DB_HR","time",37.6680006505921
"10","DB_HR","cpu",3.27199999999999
"10","DB_HR","nodes",279
"10","DB_HR","LB",-28501
"10","DB_HR","first",32
"10","DB_HR","best",279
