"iter","algo","resu","Val"
"1","BM","sol",5844.15
"1","BM","time",1.27000040374696
"1","BM","cpu",0.254
"1","BM","nodes",324
"1","BM","LB",5840.33022013029
"1","HR","sol",5844.15000000005
"1","HR","time",0.466000288724899
"1","HR","cpu",0.187
"1","HR","LB",5844.15000000003
"1","DB_BM","sol",10000000000
"1","DB_BM","time",7200.12400061823
"1","DB_BM","cpu",72.1970000000011
"1","DB_BM","nodes",8386
"1","DB_BM","LB",4249.022
"1","DB_HR","sol",5844.15
"1","DB_HR","time",5063.92500610091
"1","DB_HR","cpu",148.433
"1","DB_HR","nodes",9334
"1","DB_HR","LB",5696.531
"1","DB_HR","first",8849
"1","DB_HR","best",9323
"2","BM","sol",5311.983
"2","BM","time",0.28799946885556
"2","BM","cpu",0.076
"2","BM","nodes",59
"2","BM","LB",5311.983
"2","HR","sol",5311.983
"2","HR","time",0.600000517442822
"2","HR","cpu",0.119
"2","HR","LB",5311.983
"2","DB_BM","sol",5311.983
"2","DB_BM","time",6341.89192077611
"2","DB_BM","cpu",90.4510000000027
"2","DB_BM","nodes",12120
"2","DB_BM","LB",4517.951
"2","DB_BM","first",11163
"2","DB_BM","best",12111
"2","DB_HR","sol",5311.983
"2","DB_HR","time",3824.66897643171
"2","DB_HR","cpu",130.188000000002
"2","DB_HR","nodes",7006
"2","DB_HR","LB",5311.983
"2","DB_HR","first",6415
"2","DB_HR","best",7006
"3","BM","sol",8805.4200000001
"3","BM","time",0.303000141866505
"3","BM","cpu",0.138
"3","BM","nodes",284
"3","BM","LB",8805.42
"3","HR","sol",8805.42
"3","HR","time",0.167000200599432
"3","HR","cpu",0.123
"3","HR","LB",8803.34336424168
"3","DB_BM","sol",10000000000
"3","DB_BM","time",7200.43896760326
"3","DB_BM","cpu",90.9900000000026
"3","DB_BM","nodes",11363
"3","DB_BM","LB",4771.072
"3","DB_HR","sol",10000000000
"3","DB_HR","time",7200.84704915062
"3","DB_HR","cpu",177.282000000003
"3","DB_HR","nodes",9338
