"iter","algo","resu","Val"
"1","BM","sol",1491.73333333334
"1","BM","time",0.0429997919127345
"1","BM","cpu",0.018
"1","BM","LB",1491.73333333333
"1","HR","sol",1491.73333333334
"1","HR","time",0.0719997100532055
"1","HR","cpu",0.022
"1","HR","LB",1491.73333316933
"1","DB_BM","sol",1491.73333333334
"1","DB_BM","time",53.1190012581646
"1","DB_BM","cpu",2.22499999999999
"1","DB_BM","nodes",455
"1","DB_BM","LB",1460
"1","DB_BM","first",400
"1","DB_BM","best",450
"1","DB_HR","sol",1491.73333333334
"1","DB_HR","time",66.7139964178205
"1","DB_HR","cpu",3.141
"1","DB_HR","nodes",455
"1","DB_HR","LB",1472.30476190476
"1","DB_HR","first",400
"1","DB_HR","best",450
"2","BM","sol",-8556.025
"2","BM","time",0.116999843157828
"2","BM","cpu",0.078
"2","BM","nodes",27
"2","BM","LB",-8556.025
"2","HR","sol",-8556.025
"2","HR","time",0.437999912537634
"2","HR","cpu",0.045
"2","HR","LB",-8556.025
"2","DB_BM","sol",-8556.025
"2","DB_BM","time",21.2759954156354
"2","DB_BM","cpu",1.104
"2","DB_BM","nodes",132
"2","DB_BM","LB",-8556.025
"2","DB_BM","first",22
"2","DB_BM","best",132
"2","DB_HR","sol",-8556.025
"2","DB_HR","time",369.373991014436
"2","DB_HR","cpu",18.6339999999998
"2","DB_HR","nodes",2424
"2","DB_HR","LB",-8556.025
"2","DB_HR","first",2380
"2","DB_HR","best",2424
"3","BM","sol",-48546.4
"3","BM","time",0.175999850034714
"3","BM","cpu",0.079
"3","BM","nodes",35
"3","BM","LB",-48546.4
"3","HR","sol",-48546.4
"3","HR","time",0.118000013753772
"3","HR","cpu",0.043
"3","HR","LB",-48546.400000117
"3","DB_BM","sol",-48546.4
"3","DB_BM","time",108.545000036247
"3","DB_BM","cpu",4.64699999999993
"3","DB_BM","nodes",808
"3","DB_BM","LB",-48687.789022082
"3","DB_BM","first",585
"3","DB_BM","best",796
"3","DB_HR","sol",-48546.4
"3","DB_HR","time",120.355003117584
"3","DB_HR","cpu",4.86899999999995
"3","DB_HR","nodes",768
"3","DB_HR","LB",-48666.2690909091
"3","DB_HR","first",585
"3","DB_HR","best",764
"4","BM","sol",-19011.4782608696
"4","BM","time",0.119999726302922
"4","BM","cpu",0.059
"4","BM","nodes",55
"4","BM","LB",-19011.4782608696
"4","HR","sol",-19011.4782608696
"4","HR","time",0.0979997450485826
"4","HR","cpu",0.047
"4","HR","LB",-19011.4782609176
"4","DB_BM","sol",-19011.4782608696
"4","DB_BM","time",42.6800019806251
"4","DB_BM","cpu",1.948
"4","DB_BM","nodes",251
"4","DB_BM","LB",-19011.4782608696
"4","DB_BM","first",78
"4","DB_BM","best",251
