"iter","algo","resu","Val"
"1","BM","sol",13
"1","BM","time",0.535000115633011
"1","BM","cpu",0.036
"1","BM","nodes",22
"1","BM","LB",13
"1","HR","sol",13
"1","HR","time",0.148999644443393
"1","HR","cpu",0.07
"1","HR","nodes",15
"1","HR","LB",13
"1","DB_BM","sol",13
"1","DB_BM","time",5721.79100881331
"1","DB_BM","cpu",96.6950000000061
"1","DB_BM","nodes",15558
"1","DB_BM","LB",12
"1","DB_BM","first",1189
"1","DB_BM","best",11406
"1","DB_HR","sol",13
"1","DB_HR","time",2513.88999873307
"1","DB_HR","cpu",45.4920000000007
"1","DB_HR","nodes",6664
"1","DB_HR","LB",12
"1","DB_HR","first",182
"1","DB_HR","best",1096
"2","BM","sol",7
"2","BM","time",0.219000270590186
"2","BM","cpu",0.017
"2","BM","LB",7
"2","HR","sol",7
"2","HR","time",0.0610003480687737
"2","HR","cpu",0.022
"2","HR","LB",7
"2","DB_BM","sol",7
"2","DB_BM","time",796.666006743908
"2","DB_BM","cpu",14.3259999999998
"2","DB_BM","nodes",2224
"2","DB_BM","LB",7
"2","DB_BM","first",707
"2","DB_BM","best",2224
"2","DB_HR","sol",7
"2","DB_HR","time",230.698998877779
"2","DB_HR","cpu",5.61599999999998
"2","DB_HR","nodes",710
"2","DB_HR","LB",7
"2","DB_HR","first",627
"2","DB_HR","best",710
"3","BM","sol",13
"3","BM","time",0.454999669454992
"3","BM","cpu",0.011
"3","BM","LB",13
"3","HR","sol",13
"3","HR","time",0.083999871276319
"3","HR","cpu",0.054
"3","HR","nodes",30
"3","HR","LB",13
"3","DB_BM","sol",13
"3","DB_BM","time",1642.70995741244
"3","DB_BM","cpu",29.4480000000014
"3","DB_BM","nodes",4686
"3","DB_BM","LB",8
"3","DB_BM","first",1973
"3","DB_BM","best",2714
"3","DB_HR","sol",13
"3","DB_HR","time",1123.99699003436
"3","DB_HR","cpu",24.5900000000006
"3","DB_HR","nodes",3331
"3","DB_HR","LB",9.30769230769231
"3","DB_HR","first",363
"3","DB_HR","best",1331
"4","BM","sol",11
"4","BM","time",0.109999906271696
"4","BM","cpu",0.012
"4","BM","LB",11
"4","HR","sol",11
"4","HR","time",0.178000191226602
"4","HR","cpu",0.04
"4","HR","nodes",11
"4","HR","LB",11
"4","DB_BM","sol",11
"4","DB_BM","time",377.35401398968
"4","DB_BM","cpu",8.19999999999993
"4","DB_BM","nodes",1289
"4","DB_BM","LB",9
"4","DB_BM","first",1023
"4","DB_BM","best",1209
"4","DB_HR","sol",11
"4","DB_HR","time",351.574995950796
"4","DB_HR","cpu",8.13999999999995
"4","DB_HR","nodes",978
