"iter","algo","resu","Val"
"1","BM","sol",155
"1","BM","time",0.0489995582029223
"1","BM","cpu",0.018
"1","BM","LB",154.9999999855
"1","HR","sol",155
"1","HR","time",0.124999950639904
"1","HR","cpu",0.031
"1","HR","nodes",9
"1","HR","LB",155
"1","DB_BM","sol",155
"1","DB_BM","time",26.1200026609004
"1","DB_BM","cpu",1.5
"1","DB_BM","nodes",194
"1","DB_BM","LB",155
"1","DB_BM","first",37
"1","DB_BM","best",194
"1","DB_HR","sol",155
"1","DB_HR","time",28.6989975487813
"1","DB_HR","cpu",2.24199999999999
"1","DB_HR","nodes",208
"1","DB_HR","LB",155
"1","DB_HR","first",127
"1","DB_HR","best",208
"2","BM","sol",109.999999983867
"2","BM","time",0.0480000162497163
"2","BM","cpu",0.014
"2","BM","LB",109.999999999
"2","HR","sol",110
"2","HR","time",0.0609997194260359
"2","HR","cpu",0.021
"2","HR","LB",110
"2","DB_BM","sol",110
"2","DB_BM","time",15.4670077376068
"2","DB_BM","cpu",0.895000000000001
"2","DB_BM","nodes",124
"2","DB_BM","LB",110
"2","DB_BM","first",83
"2","DB_BM","best",124
"2","DB_HR","sol",110
"2","DB_HR","time",6.2699984293431
"2","DB_HR","cpu",0.521
"2","DB_HR","nodes",46
"2","DB_HR","LB",110
"2","DB_HR","first",10
"2","DB_HR","best",46
"3","BM","sol",119
"3","BM","time",0.113999960012734
"3","BM","cpu",0.014
"3","BM","LB",119
"3","HR","sol",119
"3","HR","time",0.0949998619034886
"3","HR","cpu",0.018
"3","HR","LB",119
"3","DB_BM","sol",119
"3","DB_BM","time",18.355998932384
"3","DB_BM","cpu",1.078
"3","DB_BM","nodes",151
"3","DB_BM","LB",119
"3","DB_BM","first",107
"3","DB_BM","best",151
"3","DB_HR","sol",119
"3","DB_HR","time",6.74599916674197
"3","DB_HR","cpu",0.556
"3","DB_HR","nodes",48
"3","DB_HR","LB",119
"3","DB_HR","first",34
"3","DB_HR","best",48
"4","BM","sol",216
"4","BM","time",0.119999726302922
"4","BM","cpu",0.037
"4","BM","nodes",20
"4","BM","LB",216
"4","HR","sol",216
"4","HR","time",0.102999969385564
"4","HR","cpu",0.051
"4","HR","nodes",30
"4","HR","LB",216
"4","DB_BM","sol",216
"4","DB_BM","time",111.086000385694
"4","DB_BM","cpu",6.09399999999994
"4","DB_BM","nodes",846
"4","DB_BM","LB",212
"4","DB_BM","first",233
"4","DB_BM","best",846
"4","DB_HR","sol",216
"4","DB_HR","time",62.580004055053
"4","DB_HR","cpu",4.64299999999997
"4","DB_HR","nodes",468
"4","DB_HR","LB",207.123595505618
"4","DB_HR","first",233
"4","DB_HR","best",448
"5","BM","sol",133
"5","BM","time",0.0520000699907541
"5","BM","cpu",0.02
"5","BM","LB",133
"5","HR","sol",133
"5","HR","time",0.147999473847449
"5","HR","cpu",0.02
"5","HR","LB",133
