"iter","algo","resu","Val"
"1","BM","sol",10000000000
"1","BM","time",7200.47798808664
"1","BM","cpu",2454.19299999993
"1","BM","nodes",17312
"1","BM","LB",-566.189213114686
"1","HR","sol",10000000000
"1","HR","time",7200.47798808664
"1","HR","cpu",2454.19299999993
"1","HR","nodes",17312
"1","HR","LB",-566.189213114686
"1","DB_BM","sol",10000000000
"1","DB_BM","time",7200.47798808664
"1","DB_BM","cpu",2454.19299999993
"1","DB_BM","nodes",17312
"1","DB_BM","LB",-566.189213114686
"1","DB_HR","sol",10000000000
"1","DB_HR","time",7200.47798808664
"1","DB_HR","cpu",2454.19299999993
"1","DB_HR","nodes",17312
"1","DB_HR","LB",-566.189213114686
"2","BM","sol",10000000000
"2","BM","time",7200.47798808664
"2","BM","cpu",2454.19299999993
"2","BM","nodes",17312
"2","BM","LB",-566.189213114686
"2","HR","sol",10000000000
"2","HR","time",7200.47798808664
"2","HR","cpu",2454.19299999993
"2","HR","nodes",17312
"2","HR","LB",-566.189213114686
"2","DB_BM","sol",10000000000
"2","DB_BM","time",7200.47798808664
"2","DB_BM","cpu",2454.19299999993
"2","DB_BM","nodes",17312
"2","DB_BM","LB",-566.189213114686
"2","DB_HR","sol",10000000000
"2","DB_HR","time",7200.47798808664
"2","DB_HR","cpu",2454.19299999993
"2","DB_HR","nodes",17312
"2","DB_HR","LB",-566.189213114686
"3","BM","sol",10000000000
"3","BM","time",7200.47798808664
"3","BM","cpu",2454.19299999993
"3","BM","nodes",17312
"3","BM","LB",-566.189213114686
"3","HR","sol",10000000000
"3","HR","time",7200.47798808664
"3","HR","cpu",2454.19299999993
"3","HR","nodes",17312
"3","HR","LB",-566.189213114686
"3","DB_BM","sol",10000000000
"3","DB_BM","time",7200.47798808664
"3","DB_BM","cpu",2454.19299999993
"3","DB_BM","nodes",17312
"3","DB_BM","LB",-566.189213114686
"3","DB_HR","sol",10000000000
"3","DB_HR","time",7200.47798808664
"3","DB_HR","cpu",2454.19299999993
"3","DB_HR","nodes",17312
"3","DB_HR","LB",-566.189213114686
"4","BM","sol",10000000000
"4","BM","time",7200.47798808664
"4","BM","cpu",2454.19299999993
"4","BM","nodes",17312
"4","BM","LB",-566.189213114686
"4","HR","sol",10000000000
"4","HR","time",7200.47798808664
"4","HR","cpu",2454.19299999993
"4","HR","nodes",17312
"4","HR","LB",-566.189213114686
"4","DB_BM","sol",10000000000
"4","DB_BM","time",7200.47798808664
"4","DB_BM","cpu",2454.19299999993
"4","DB_BM","nodes",17312
"4","DB_BM","LB",-566.189213114686
"4","DB_HR","sol",10000000000
"4","DB_HR","time",7200.47798808664
"4","DB_HR","cpu",2454.19299999993
"4","DB_HR","nodes",17312
"4","DB_HR","LB",-566.189213114686
"5","BM","sol",10000000000
"5","BM","time",7200.47798808664
"5","BM","cpu",2454.19299999993
"5","BM","nodes",17312
"5","BM","LB",-566.189213114686
"5","HR","sol",10000000000
"5","HR","time",7200.47798808664
"5","HR","cpu",2454.19299999993
"5","HR","nodes",17312
"5","HR","LB",-566.189213114686
"5","DB_BM","sol",10000000000
"5","DB_BM","time",7200.47798808664
"5","DB_BM","cpu",2454.19299999993
"5","DB_BM","nodes",17312
"5","DB_BM","LB",-566.189213114686
"5","DB_HR","sol",10000000000
"5","DB_HR","time",7200.47798808664
"5","DB_HR","cpu",2454.19299999993
"5","DB_HR","nodes",17312
"5","DB_HR","LB",-566.189213114686
"6","BM","sol",10000000000
"6","BM","time",7200.47798808664
"6","BM","cpu",2454.19299999993
"6","BM","nodes",17312
"6","BM","LB",-566.189213114686
"6","HR","sol",10000000000
"6","HR","time",7200.47798808664
"6","HR","cpu",2454.19299999993
"6","HR","nodes",17312
"6","HR","LB",-566.189213114686
"6","DB_BM","sol",10000000000
"6","DB_BM","time",7200.47798808664
"6","DB_BM","cpu",2454.19299999993
"6","DB_BM","nodes",17312
"6","DB_BM","LB",-566.189213114686
"6","DB_HR","sol",10000000000
"6","DB_HR","time",7200.47798808664
"6","DB_HR","cpu",2454.19299999993
"6","DB_HR","nodes",17312
"6","DB_HR","LB",-566.189213114686
"7","BM","sol",10000000000
"7","BM","time",7200.47798808664
"7","BM","cpu",2454.19299999993
"7","BM","nodes",17312
"7","BM","LB",-566.189213114686
"7","HR","sol",10000000000
"7","HR","time",7200.47798808664
"7","HR","cpu",2454.19299999993
"7","HR","nodes",17312
"7","HR","LB",-566.189213114686
"7","DB_BM","sol",10000000000
"7","DB_BM","time",7200.47798808664
"7","DB_BM","cpu",2454.19299999993
"7","DB_BM","nodes",17312
"7","DB_BM","LB",-566.189213114686
"7","DB_HR","sol",10000000000
"7","DB_HR","time",7200.47798808664
"7","DB_HR","cpu",2454.19299999993
"7","DB_HR","nodes",17312
"7","DB_HR","LB",-566.189213114686
"8","BM","sol",10000000000
"8","BM","time",7200.47798808664
