"iter","algo","resu","Val"
"1","BM","sol",4410.902
"1","BM","time",0.369000085629523
"1","BM","cpu",0.229
"1","BM","nodes",265
"1","BM","LB",4410.902
"1","HR","sol",4410.902
"1","HR","time",0.271999882534146
"1","HR","cpu",0.199
"1","HR","LB",4410.902
"1","DB_BM","sol",10000000000
"1","DB_BM","time",7200.08599916473
"1","DB_BM","cpu",95.0830000000039
"1","DB_BM","nodes",12741
"1","DB_BM","LB",3049.773
"1","DB_HR","sol",4410.902
"1","DB_HR","time",1288.92901511863
"1","DB_HR","cpu",57.0750000000007
"1","DB_HR","nodes",2366
"1","DB_HR","LB",4398.91573239437
"1","DB_HR","first",1719
"1","DB_HR","best",2359
"2","BM","sol",6271.552
"2","BM","time",0.905999913811684
"2","BM","cpu",0.218
"2","BM","nodes",303
"2","BM","LB",6271.552
"2","HR","sol",6271.552
"2","HR","time",0.548000447452068
"2","HR","cpu",0.104
"2","HR","LB",6271.552
"2","DB_BM","sol",7207.899
"2","DB_BM","time",7200.17302783672
"2","DB_BM","cpu",86.264000000005
"2","DB_BM","nodes",11127
"2","DB_BM","LB",4513.511
"2","DB_BM","first",8182
"2","DB_BM","best",10488
"2","DB_HR","sol",6271.552
"2","DB_HR","time",2480.61501199845
"2","DB_HR","cpu",74.7090000000014
"2","DB_HR","nodes",3381
"2","DB_HR","LB",6208.22418854415
"2","DB_HR","first",2992
"2","DB_HR","best",3374
"3","BM","sol",4105.838
"3","BM","time",0.857000355608761
"3","BM","cpu",0.163
"3","BM","nodes",88
"3","BM","LB",4105.838
"3","HR","sol",4105.838
"3","HR","time",0.3239999525249
"3","HR","cpu",0.145
"3","HR","LB",4105.838
"3","DB_BM","sol",10000000000
"3","DB_BM","time",7200.78902102541
"3","DB_BM","cpu",72.3450000000017
"3","DB_BM","nodes",9130
"3","DB_BM","LB",2493.26
"3","DB_HR","sol",4105.838
"3","DB_HR","time",305.547001794912
"3","DB_HR","cpu",11.697
"3","DB_HR","nodes",360
"3","DB_HR","LB",4105.838
"3","DB_HR","first",194
"3","DB_HR","best",360
"4","BM","sol",6233.015
"4","BM","time",0.244000134989619
"4","BM","cpu",0.161
"4","BM","nodes",149
"4","BM","LB",6233.015
"4","HR","sol",6233.015
"4","HR","time",0.757000269368291
"4","HR","cpu",0.137
"4","HR","LB",6233.015
"4","DB_BM","sol",10000000000
"4","DB_BM","time",7200.22203933913
"4","DB_BM","cpu",72.8820000000007
"4","DB_BM","nodes",9048
"4","DB_BM","LB",3849.18285724201
"4","DB_HR","sol",6233.015
"4","DB_HR","time",620.33399885986
"4","DB_HR","cpu",29.7799999999999
"4","DB_HR","nodes",1261
"4","DB_HR","LB",6037.505
"4","DB_HR","first",483
"4","DB_HR","best",1250
"5","BM","sol",3999.082
"5","BM","time",0.247999560087919
"5","BM","cpu",0.082
"5","BM","nodes",107
"5","BM","LB",3999.082
"5","HR","sol",3999.082
"5","HR","time",0.3950001206249
"5","HR","cpu",0.091
"5","HR","LB",3999.082
"5","DB_BM","sol",3999.082
"5","DB_BM","time",4494.26899566315
"5","DB_BM","cpu",64.0050000000006
"5","DB_BM","nodes",8531
"5","DB_BM","LB",3679.566
"5","DB_BM","first",7772
"5","DB_BM","best",8473
"5","DB_HR","sol",3999.082
"5","DB_HR","time",306.012000655755
"5","DB_HR","cpu",17.196
"5","DB_HR","nodes",632
"5","DB_HR","LB",3886.64
"5","DB_HR","first",453
"5","DB_HR","best",629
"6","BM","sol",5675.58
"6","BM","time",0.387000013142824
"6","BM","cpu",0.08
"6","BM","nodes",17
"6","BM","LB",5675.58
"6","HR","sol",5675.58
"6","HR","time",0.559999980032444
"6","HR","cpu",0.076
"6","HR","LB",5675.58
"6","DB_BM","sol",10000000000
"6","DB_BM","time",7200.03400160931
"6","DB_BM","cpu",99.062000000007
"6","DB_BM","nodes",13719
"6","DB_BM","LB",3461.58
"6","DB_HR","sol",5675.58
"6","DB_HR","time",550.40899340529
"6","DB_HR","cpu",27.5029999999999
"6","DB_HR","nodes",1140
"6","DB_HR","LB",5372.508
"6","DB_HR","first",477
"6","DB_HR","best",1134
"7","BM","sol",4291.782
"7","BM","time",0.66600046120584
"7","BM","cpu",0.176
"7","BM","nodes",159
"7","BM","LB",4288.83097919893
"7","HR","sol",4291.782
"7","HR","time",1.01400010753423
"7","HR","cpu",0.331
"7","HR","LB",4291.782
"7","DB_BM","sol",10000000000
"7","DB_BM","time",7200.6939916173
"7","DB_BM","cpu",99.402000000001
"7","DB_BM","nodes",13394
"7","DB_BM","LB",3317.608
"7","DB_HR","sol",4291.782
"7","DB_HR","time",1422.21197630279
"7","DB_HR","cpu",62.9340000000007
"7","DB_HR","nodes",2515
"7","DB_HR","LB",4284.72
"7","DB_HR","first",1775
"7","DB_HR","best",2515
"8","BM","sol",5158.333
"8","BM","time",0.279999990016222
"8","BM","cpu",0.148
"8","BM","nodes",150
"8","BM","LB",5157.95906562054
"8","HR","sol",5158.333
"8","HR","time",0.252999784424901
"8","HR","cpu",0.123
"8","HR","LB",5158.333
"8","DB_BM","sol",5158.333
"8","DB_BM","time",6720.24897448719
"8","DB_BM","cpu",84.373000000004
"8","DB_BM","nodes",11603
"8","DB_BM","LB",4688.563
"8","DB_BM","first",8975
"8","DB_BM","best",11517
"8","DB_HR","sol",5158.333
"8","DB_HR","time",4543.65497615654
"8","DB_HR","cpu",132.524000000001
"8","DB_HR","nodes",6939
"8","DB_HR","LB",5092.069
"8","DB_HR","first",494
"8","DB_HR","best",6930
"9","BM","sol",4187.561
"9","BM","time",0.684999930672348
"9","BM","cpu",0.081
"9","BM","nodes",31
"9","BM","LB",4187.561
"9","HR","sol",4187.561
"9","HR","time",0.841999682597816
"9","HR","cpu",0.221
"9","HR","LB",4187.561
"9","DB_BM","sol",4187.561
"9","DB_BM","time",2350.08401612286
"9","DB_BM","cpu",25.4540000000001
"9","DB_BM","nodes",3457
"9","DB_BM","LB",3510.876
"9","DB_BM","first",2831
"9","DB_BM","best",3437
"9","DB_HR","sol",4187.561
"9","DB_HR","time",642.793008754961
"9","DB_HR","cpu",22.991
"9","DB_HR","nodes",872
"9","DB_HR","LB",4080.257
"9","DB_HR","first",778
"9","DB_HR","best",863
"10","BM","sol",8485.958
"10","BM","time",0.926000182516873
"10","BM","cpu",0.167
"10","BM","nodes",139
"10","BM","LB",8485.958
"10","HR","sol",8485.958
"10","HR","time",0.975999911315739
"10","HR","cpu",0.196
"10","HR","LB",8485.958
"10","DB_BM","sol",8485.958
"10","DB_BM","time",5140.69600137882
"10","DB_BM","cpu",48.2319999999992
"10","DB_BM","nodes",6276
"10","DB_BM","LB",8371.22640227396
"10","DB_BM","first",3448
"10","DB_BM","best",5569
