"iter","algo","resu","Val"
"1","BM","sol",5164.578
"1","BM","time",0.698999804444611
"1","BM","cpu",0.09
"1","BM","nodes",119
"1","BM","LB",5162.55471008421
"1","HR","sol",5164.578
"1","HR","time",0.444999849423766
"1","HR","cpu",0.164
"1","HR","LB",5162.3832365545
"1","DB_BM","sol",10000000000
"1","DB_BM","time",7200.2569881035
"1","DB_BM","cpu",76.8490000000011
"1","DB_BM","nodes",9279
"1","DB_BM","LB",3849.67
"1","DB_HR","sol",5164.578
"1","DB_HR","time",1780.23898412939
"1","DB_HR","cpu",50.1850000000005
"1","DB_HR","nodes",2065
"1","DB_HR","LB",5141.45193846154
"1","DB_HR","first",905
"1","DB_HR","best",2056
"2","BM","sol",6195.125
"2","BM","time",0.802999944426119
"2","BM","cpu",0.125
"2","BM","nodes",87
"2","BM","LB",6195.125
"2","HR","sol",6195.125
"2","HR","time",1.09299975447357
"2","HR","cpu",0.139
"2","HR","LB",6195.125
"2","DB_BM","sol",6195.125
"2","DB_BM","time",6699.09200754482
"2","DB_BM","cpu",67.3220000000004
"2","DB_BM","nodes",8541
"2","DB_BM","LB",5983.15696290666
"2","DB_BM","first",6594
"2","DB_BM","best",8380
"2","DB_HR","sol",6195.125
"2","DB_HR","time",1907.39598025102
"2","DB_HR","cpu",75.3160000000014
"2","DB_HR","nodes",3756
"2","DB_HR","LB",6064.405
"2","DB_HR","first",2866
"2","DB_HR","best",3727
"3","BM","sol",5237.55
"3","BM","time",0.170000083744526
"3","BM","cpu",0.137
"3","BM","nodes",167
"3","BM","LB",5237.55
"3","HR","sol",5237.55
"3","HR","time",0.652999500744045
"3","HR","cpu",0.146
"3","HR","LB",5237.55
"3","DB_BM","sol",10723.56
"3","DB_BM","time",7200.78702382743
"3","DB_BM","cpu",84.4960000000009
"3","DB_BM","nodes",10729
"3","DB_BM","LB",4301.19
"3","DB_BM","first",10589
"3","DB_BM","best",10712
"3","DB_HR","sol",5237.55
"3","DB_HR","time",2691.36799026746
"3","DB_HR","cpu",71.6090000000013
"3","DB_HR","nodes",3471
"3","DB_HR","LB",5237.55
"3","DB_HR","first",1371
"3","DB_HR","best",3453
"4","BM","sol",8231.372
"4","BM","time",0.319000356830657
"4","BM","cpu",0.19
"4","BM","nodes",472
"4","BM","LB",8225.67738591235
"4","HR","sol",8231.372
"4","HR","time",0.559999980032444
"4","HR","cpu",0.217
"4","HR","LB",8231.372
"4","DB_BM","sol",10000000000
"4","DB_BM","time",7200.16102264635
"4","DB_BM","cpu",67.1500000000013
"4","DB_BM","nodes",8070
"4","DB_BM","LB",5515.974
"4","DB_HR","sol",14112.9515459602
"4","DB_HR","time",7200.62500122003
"4","DB_HR","cpu",205.564000000006
"4","DB_HR","nodes",11844
"4","DB_HR","LB",7998.612
"4","DB_HR","first",7119
"4","DB_HR","best",7119
"5","BM","sol",6590.63
"5","BM","time",0.11100007686764
"5","BM","cpu",0.068
"5","BM","nodes",100
"5","BM","LB",6584.9678087751
"5","HR","sol",6590.63
"5","HR","time",0.60999970883131
"5","HR","cpu",0.148
"5","HR","LB",6590.63
"5","DB_BM","sol",6590.63
"5","DB_BM","time",3657.96598931774
"5","DB_BM","cpu",52.2620000000001
"5","DB_BM","nodes",7222
"5","DB_BM","LB",6519.6620212766
"5","DB_BM","first",6485
"5","DB_BM","best",7184
"5","DB_HR","sol",6590.63
"5","DB_HR","time",1731.02501851972
"5","DB_HR","cpu",71.5590000000014
"5","DB_HR","nodes",3361
"5","DB_HR","LB",6317.85333333333
"5","DB_HR","first",2898
"5","DB_HR","best",3356
"6","BM","sol",5864.991
"6","BM","time",0.524000125005841
"6","BM","cpu",0.147
"6","BM","nodes",75
"6","BM","LB",5864.991
"6","HR","sol",5864.991
"6","HR","time",0.580000248737633
"6","HR","cpu",0.094
"6","HR","LB",5864.991
"6","DB_BM","sol",5864.991
"6","DB_BM","time",2991.02099805605
"6","DB_BM","cpu",42.8759999999992
"6","DB_BM","nodes",5677
"6","DB_BM","LB",5655.76605780347
"6","DB_BM","first",3937
"6","DB_BM","best",5516
"6","DB_HR","sol",5864.991
"6","DB_HR","time",314.687985205092
"6","DB_HR","cpu",17.621
"6","DB_HR","nodes",576
"6","DB_HR","LB",5740.335
"6","DB_HR","first",362
"6","DB_HR","best",569
"7","BM","sol",6905.376
"7","BM","time",0.0930001493543386
"7","BM","cpu",0.068
"7","BM","nodes",143
"7","BM","LB",6905.376
"7","HR","sol",6905.376
"7","HR","time",0.221999525092542
"7","HR","cpu",0.161
"7","HR","nodes",5
"7","HR","LB",6905.376
"7","DB_BM","sol",10000000000
"7","DB_BM","time",7200.49902247265
"7","DB_BM","cpu",99.4650000000031
"7","DB_BM","nodes",12875
"7","DB_BM","LB",4275.46620002608
"7","DB_HR","sol",6905.376
"7","DB_HR","time",284.243007889017
"7","DB_HR","cpu",16.624
"7","DB_HR","nodes",477
"7","DB_HR","LB",6815.566
"7","DB_HR","first",184
"7","DB_HR","best",454
"8","BM","sol",6793.805
"8","BM","time",0.45700001064688
"8","BM","cpu",0.172
"8","BM","nodes",167
"8","BM","LB",6793.805
"8","HR","sol",6793.805
"8","HR","time",0.413000048138201
"8","HR","cpu",0.107
"8","HR","LB",6793.805
"8","DB_BM","sol",6793.805
"8","DB_BM","time",7200.15703579411
"8","DB_BM","cpu",86.5780000000037
"8","DB_BM","nodes",11565
"8","DB_BM","LB",5343.33492391304
"8","DB_BM","first",9430
"8","DB_BM","best",11540
"8","DB_HR","sol",6793.805
"8","DB_HR","time",723.020004574209
"8","DB_HR","cpu",32.218
"8","DB_HR","nodes",983
"8","DB_HR","LB",6793.805
"8","DB_HR","first",534
"8","DB_HR","best",983
"9","BM","sol",6330.21
"9","BM","time",0.668999715708196
"9","BM","cpu",0.28
"9","BM","nodes",367
"9","BM","LB",6329.66694679065
"9","HR","sol",6330.21
"9","HR","time",0.860999780707061
