"iter","algo","resu","Val"
"1","BM","sol",111
"1","BM","time",0.0370000256225467
"1","BM","cpu",0.014
"1","BM","LB",111
"1","HR","sol",111
"1","HR","time",0.0439999625086784
"1","HR","cpu",0.023
"1","HR","nodes",7
"1","HR","LB",111
"1","DB_BM","sol",111
"1","DB_BM","time",43.1909992592409
"1","DB_BM","cpu",2.35899999999999
"1","DB_BM","nodes",332
"1","DB_BM","LB",107
"1","DB_BM","first",194
"1","DB_BM","best",328
"1","DB_HR","sol",111
"1","DB_HR","time",35.0589981302619
"1","DB_HR","cpu",2.71199999999999
"1","DB_HR","nodes",257
"1","DB_HR","LB",109.842105263158
"1","DB_HR","first",121
"1","DB_HR","best",251
"2","BM","sol",136
"2","BM","time",0.0719997100532055
"2","BM","cpu",0.03
"2","BM","LB",136
"2","HR","sol",136
"2","HR","time",0.085000041872263
"2","HR","cpu",0.05
"2","HR","nodes",45
"2","HR","LB",136
"2","DB_BM","sol",136
"2","DB_BM","time",34.6060013165697
"2","DB_BM","cpu",1.94699999999999
"2","DB_BM","nodes",274
"2","DB_BM","LB",133
"2","DB_BM","first",191
"2","DB_BM","best",270
"2","DB_HR","sol",136
"2","DB_HR","time",33.364998945035
"2","DB_HR","cpu",2.52399999999999
"2","DB_HR","nodes",235
"2","DB_HR","LB",124
"2","DB_HR","first",117
"2","DB_HR","best",207
"3","BM","sol",119
"3","BM","time",0.0640002312138677
"3","BM","cpu",0.017
"3","BM","LB",119
"3","HR","sol",119
"3","HR","time",0.0380001962184906
"3","HR","cpu",0.014
"3","HR","LB",119
"3","DB_BM","sol",119
"3","DB_BM","time",16.2550000939518
"3","DB_BM","cpu",0.911000000000001
"3","DB_BM","nodes",125
"3","DB_BM","LB",108
"3","DB_BM","first",23
"3","DB_BM","best",108
"3","DB_HR","sol",119
"3","DB_HR","time",12.3120000818744
"3","DB_HR","cpu",1.03
"3","DB_HR","nodes",88
"3","DB_HR","LB",111
"3","DB_HR","first",35
"3","DB_HR","best",88
"4","BM","sol",167
"4","BM","time",0.0499997287988663
"4","BM","cpu",0.013
"4","BM","LB",167
"4","HR","sol",167
"4","HR","time",0.0509998993948102
"4","HR","cpu",0.017
"4","HR","LB",167
"4","DB_BM","sol",167
"4","DB_BM","time",17.0549976406619
"4","DB_BM","cpu",0.910000000000001
"4","DB_BM","nodes",125
"4","DB_BM","LB",167
"4","DB_BM","first",109
"4","DB_BM","best",125
"4","DB_HR","sol",167
"4","DB_HR","time",15.2940014842898
"4","DB_HR","cpu",1.17
"4","DB_HR","nodes",109
"4","DB_HR","LB",167
"4","DB_HR","first",30
"4","DB_HR","best",109
"5","BM","sol",147
"5","BM","time",0.127000291831791
"5","BM","cpu",0.014
"5","BM","LB",147
"5","HR","sol",147
"5","HR","time",0.0720003386959434
"5","HR","cpu",0.024
"5","HR","LB",147.000000000003
"5","DB_BM","sol",147
"5","DB_BM","time",18.4570017037913
"5","DB_BM","cpu",0.938000000000001
"5","DB_BM","nodes",131
"5","DB_BM","LB",147
"5","DB_BM","first",71
"5","DB_BM","best",131
"5","DB_HR","sol",147
"5","DB_HR","time",21.5539994649589
"5","DB_HR","cpu",1.687
"5","DB_HR","nodes",158
"5","DB_HR","LB",147
"5","DB_HR","first",71
"5","DB_HR","best",158
"6","BM","sol",121
"6","BM","time",0.0459996750578284
"6","BM","cpu",0.015
"6","BM","LB",121
"6","HR","sol",121
"6","HR","time",0.189999723806977
"6","HR","cpu",0.023
"6","HR","nodes",12
"6","HR","LB",121
"6","DB_BM","sol",121
"6","DB_BM","time",12.9279989283532
"6","DB_BM","cpu",0.714000000000001
"6","DB_BM","nodes",98
"6","DB_BM","LB",106
"6","DB_BM","first",87
"6","DB_BM","best",96
"6","DB_HR","sol",121
"6","DB_HR","time",10.4209987213835
"6","DB_HR","cpu",0.866000000000001
"6","DB_HR","nodes",77
"6","DB_HR","LB",106
"6","DB_HR","first",33
"6","DB_HR","best",75
"7","BM","sol",120
"7","BM","time",0.0590000068768859
"7","BM","cpu",0.011
"7","BM","LB",120
"7","HR","sol",120
"7","HR","time",0.056000123731792
"7","HR","cpu",0.021
"7","HR","LB",120
"7","DB_BM","sol",120
"7","DB_BM","time",8.90700195450336
"7","DB_BM","cpu",0.488
"7","DB_BM","nodes",68
"7","DB_BM","LB",120
"7","DB_BM","first",35
"7","DB_BM","best",68
"7","DB_HR","sol",120
"7","DB_HR","time",7.37600165884942
"7","DB_HR","cpu",0.552
"7","DB_HR","nodes",50
"7","DB_HR","LB",120
"7","DB_HR","first",12
"7","DB_HR","best",50
"8","BM","sol",118
"8","BM","time",0.0670001143589616
"8","BM","cpu",0.017
"8","BM","LB",118
"8","HR","sol",118
"8","HR","time",0.0840004999190569
"8","HR","cpu",0.042
"8","HR","nodes",14
"8","HR","LB",118
"8","DB_BM","sol",118
"8","DB_BM","time",31.0590003384277
"8","DB_BM","cpu",1.70599999999999
"8","DB_BM","nodes",238
"8","DB_BM","LB",91
"8","DB_BM","first",145
"8","DB_BM","best",232
"8","DB_HR","sol",118
"8","DB_HR","time",29.7589979600161
"8","DB_HR","cpu",2.42899999999999
"8","DB_HR","nodes",218
"8","DB_HR","LB",102.215384615385
"8","DB_HR","first",99
"8","DB_HR","best",212
"9","BM","sol",191
"9","BM","time",0.0689998269081116
"9","BM","cpu",0.038
"9","BM","nodes",38
"9","BM","LB",191
"9","HR","sol",191
"9","HR","time",0.107000023126602
"9","HR","cpu",0.073
"9","HR","nodes",113
"9","HR","LB",191
"9","DB_BM","sol",191
"9","DB_BM","time",112.056003673933
"9","DB_BM","cpu",6.16999999999994
"9","DB_BM","nodes",862
"9","DB_BM","LB",175
"9","DB_BM","first",347
"9","DB_BM","best",640
"9","DB_HR","sol",191
"9","DB_HR","time",95.3500027069822
"9","DB_HR","cpu",6.96
"9","DB_HR","nodes",702
"9","DB_HR","LB",176
"9","DB_HR","first",346
"9","DB_HR","best",346
"10","BM","sol",114
"10","BM","time",0.0260000349953771
"10","BM","cpu",0.008
"10","BM","LB",114
"10","HR","sol",114
"10","HR","time",0.0330006005242467
"10","HR","cpu",0.012
"10","HR","LB",114
"10","DB_BM","sol",114
"10","DB_BM","time",15.4409951297566
"10","DB_BM","cpu",0.837000000000001
"10","DB_BM","nodes",115
"10","DB_BM","LB",109
"10","DB_BM","first",92
"10","DB_BM","best",115
"10","DB_HR","sol",114
"10","DB_HR","time",12.6860016491264
"10","DB_HR","cpu",1.025
"10","DB_HR","nodes",92
"10","DB_HR","LB",113.508196721311
"10","DB_HR","first",59
"10","DB_HR","best",92
