"iter","algo","resu","Val"
"1","BM","sol",11
"1","BM","time",0.137999653816223
"1","BM","cpu",0.023
"1","BM","LB",11
"1","HR","sol",11
"1","HR","time",0.116999843157828
"1","HR","cpu",0.088
"1","HR","nodes",88
"1","HR","LB",11
"1","DB_BM","sol",11
"1","DB_BM","time",699.779000831768
"1","DB_BM","cpu",23.9100000000009
"1","DB_BM","nodes",4351
"1","DB_BM","LB",11
"1","DB_BM","first",1383
"1","DB_BM","best",3495
"1","DB_HR","sol",11
"1","DB_HR","time",209.805999021046
"1","DB_HR","cpu",9.43899999999987
"1","DB_HR","nodes",1276
"1","DB_HR","LB",9.33333333333333
"1","DB_HR","first",199
"1","DB_HR","best",292
"2","BM","sol",23
"2","BM","time",0.151999527588487
"2","BM","cpu",0.033
"2","BM","nodes",93
"2","BM","LB",23
"2","HR","sol",22.9999999845
"2","HR","time",0.309999450109899
"2","HR","cpu",0.065
"2","HR","nodes",108
"2","HR","LB",22.999999995
"2","DB_BM","sol",23
"2","DB_BM","time",243.887996440753
"2","DB_BM","cpu",9.11199999999996
"2","DB_BM","nodes",1398
"2","DB_BM","LB",22
"2","DB_BM","first",561
"2","DB_BM","best",1351
"2","DB_HR","sol",23
"2","DB_HR","time",97.0799942035228
"2","DB_HR","cpu",4.878
"2","DB_HR","nodes",649
"2","DB_HR","LB",22
"2","DB_HR","first",137
"2","DB_HR","best",602
"3","BM","sol",31
"3","BM","time",0.0900002662092447
"3","BM","cpu",0.035
"3","BM","nodes",156
"3","BM","LB",31
"3","HR","sol",30.9999999955556
"3","HR","time",0.104999681934714
"3","HR","cpu",0.07
"3","HR","nodes",192
"3","HR","LB",30.999999993
"3","DB_BM","sol",31
"3","DB_BM","time",120.205007074401
"3","DB_BM","cpu",4.64699999999999
"3","DB_BM","nodes",772
"3","DB_BM","LB",25
"3","DB_BM","first",369
"3","DB_BM","best",369
"3","DB_HR","sol",31
"3","DB_HR","time",120.283010322601
"3","DB_HR","cpu",5.54799999999999
"3","DB_HR","nodes",762
"3","DB_HR","LB",25
"3","DB_HR","first",246
"3","DB_HR","best",246
"4","BM","sol",33
"4","BM","time",0.0680002849549055
"4","BM","cpu",0.037
"4","BM","nodes",170
"4","BM","LB",33
"4","HR","sol",33
"4","HR","time",0.266999658197165
"4","HR","cpu",0.084
"4","HR","nodes",191
"4","HR","LB",32.999999993
"4","DB_BM","sol",33
"4","DB_BM","time",135.248989169486
"4","DB_BM","cpu",5.13699999999999
"4","DB_BM","nodes",772
"4","DB_BM","LB",30
"4","DB_BM","first",369
"4","DB_BM","best",369
"4","DB_HR","sol",33
"4","DB_HR","time",146.77598986309
"4","DB_HR","cpu",5.59099999999999
"4","DB_HR","nodes",762
"4","DB_HR","LB",30
"4","DB_HR","first",246
"4","DB_HR","best",246
"5","BM","sol",19
"5","BM","time",0.0750002218410373
"5","BM","cpu",0.044
"5","BM","nodes",127
"5","BM","LB",19
"5","HR","sol",19
"5","HR","time",0.483999587595463
"5","HR","cpu",0.051
"5","HR","nodes",76
"5","HR","LB",19
"5","DB_BM","sol",19
"5","DB_BM","time",124.450992769562
"5","DB_BM","cpu",4.29199999999998
"5","DB_BM","nodes",629
"5","DB_BM","LB",15
"5","DB_BM","first",277
"5","DB_BM","best",277
"5","DB_HR","sol",19
"5","DB_HR","time",132.422991748899
"5","DB_HR","cpu",5.17899999999998
"5","DB_HR","nodes",678
"5","DB_HR","LB",15
"5","DB_HR","first",246
"5","DB_HR","best",447
"6","BM","sol",13
"6","BM","time",0.0499997287988663
"6","BM","cpu",0.023
"6","BM","nodes",17
"6","BM","LB",13
"6","HR","sol",13
"6","HR","time",0.0869997544214129
"6","HR","cpu",0.055
"6","HR","nodes",9
"6","HR","LB",13
"6","DB_BM","sol",13
"6","DB_BM","time",564.764983858913
"6","DB_BM","cpu",19.1040000000001
"6","DB_BM","nodes",2962
"6","DB_BM","LB",11
"6","DB_BM","first",263
"6","DB_BM","best",2898
"6","DB_HR","sol",13
"6","DB_HR","time",118.902008584701
"6","DB_HR","cpu",4.671
"6","DB_HR","nodes",590
"6","DB_HR","LB",12
"6","DB_HR","first",131
"6","DB_HR","best",290
"7","BM","sol",10
"7","BM","time",0.207999651320279
"7","BM","cpu",0.047
"7","BM","nodes",131
"7","BM","LB",10
"7","HR","sol",10
"7","HR","time",0.430999975651503
"7","HR","cpu",0.124
"7","HR","nodes",197
"7","HR","LB",10
"7","DB_BM","sol",10
"7","DB_BM","time",408.023991342634
"7","DB_BM","cpu",13.1279999999999
"7","DB_BM","nodes",1943
"7","DB_BM","LB",8
"7","DB_BM","first",1409
"7","DB_BM","best",1796
"7","DB_HR","sol",10
"7","DB_HR","time",166.687000729144
"7","DB_HR","cpu",6.88999999999995
"7","DB_HR","nodes",859
"7","DB_HR","LB",8
"7","DB_HR","first",211
"7","DB_HR","best",707
"8","BM","sol",19
"8","BM","time",0.108000193722546
"8","BM","cpu",0.038
"8","BM","nodes",82
"8","BM","LB",19
"8","HR","sol",19
"8","HR","time",0.186999840661883
"8","HR","cpu",0.094
"8","HR","nodes",179
"8","HR","LB",19
"8","DB_BM","sol",19
"8","DB_BM","time",824.027040065266
"8","DB_BM","cpu",29.9090000000015
"8","DB_BM","nodes",4356
"8","DB_BM","LB",15
"8","DB_BM","first",1921
"8","DB_BM","best",2604
"8","DB_HR","sol",19
"8","DB_HR","time",508.475982444361
"8","DB_HR","cpu",23.7950000000004
"8","DB_HR","nodes",3122
"8","DB_HR","LB",18
"8","DB_HR","first",346
"8","DB_HR","best",518
"9","BM","sol",23
"9","BM","time",0.0520000699907541
"9","BM","cpu",0.021
"9","BM","nodes",22
"9","BM","LB",23
