"iter","algo","resu","Val"
"1","BM","sol",-284.335885641413
"1","BM","time",71.2950002867728
"1","BM","cpu",71.245
"1","BM","nodes",13481
"1","BM","LB",-284.597985515235
"1","HR","sol",-284.335885641412
"1","HR","time",6398.14800017048
"1","HR","cpu",6398.087
"1","HR","nodes",2529
"1","HR","LB",-284.335885641413
"1","DB_BM","sol",10000000000
"1","DB_BM","time",7200.25501919445
"1","DB_BM","cpu",410.356999999989
"1","DB_BM","nodes",18974
"1","DB_BM","LB",-461.592359502248
"1","DB_HR","sol",10000000000
"1","DB_HR","time",7200.31104572117
"1","DB_HR","cpu",3905.69000000002
"1","DB_HR","nodes",11548
"1","DB_HR","LB",-362.986144346186
"2","BM","sol",-171.74120603339
"2","BM","time",3.01600028760731
"2","BM","cpu",2.636
"2","BM","nodes",896
"2","BM","LB",-171.74120603339
"2","HR","sol",-171.741206033388
"2","HR","time",829.154000035487
"2","HR","cpu",828.789
"2","HR","nodes",732
"2","HR","LB",-171.741206033388
"2","DB_BM","sol",-171.741206033388
"2","DB_BM","time",551.316986116581
"2","DB_BM","cpu",26.0640000000001
"2","DB_BM","nodes",1820
"2","DB_BM","LB",-175.654066217044
"2","DB_BM","first",1543
"2","DB_BM","best",1783
"2","DB_HR","sol",-171.741206033388
"2","DB_HR","time",484.543004608713
"2","DB_HR","cpu",136.401000000003
"2","DB_HR","nodes",1820
"2","DB_HR","LB",-175.654066217044
"2","DB_HR","first",1543
"2","DB_HR","best",1783
"3","BM","sol",-114.560087001141
"3","BM","time",17.7889996441081
"3","BM","cpu",17.747
"3","BM","nodes",2960
"3","BM","LB",-114.560087001141
"3","HR","sol",-114.56008700114
"3","HR","time",6679.26100026816
"3","HR","cpu",6679.18
"3","HR","nodes",4513
"3","HR","LB",-114.56008700114
"3","DB_BM","sol",-114.56008700114
"3","DB_BM","time",465.22600769531
"3","DB_BM","cpu",51.5780000000006
"3","DB_BM","nodes",3455
"3","DB_BM","LB",-114.56008700114
"3","DB_BM","first",3091
"3","DB_BM","best",3412
"3","DB_HR","sol",-114.56008700114
"3","DB_HR","time",982.387988339178
"3","DB_HR","cpu",307.659999999998
"3","DB_HR","nodes",3455
"3","DB_HR","LB",-114.56008700114
"3","DB_HR","first",3091
"3","DB_HR","best",3412
"4","BM","sol",-511.033965037537
"4","BM","time",49.4669999694452
"4","BM","cpu",49.382
"4","BM","nodes",4509
"4","BM","LB",-511.282870830876
"4","HR","sol",-511.033965037537
"4","HR","time",1192.00399958063
"4","HR","cpu",1191.911
"4","HR","nodes",698
"4","HR","LB",-511.530237819277
"4","DB_BM","sol",10000000000
"4","DB_BM","time",7200.30601217877
"4","DB_BM","cpu",464.717000000008
"4","DB_BM","nodes",24195
"4","DB_BM","LB",-664.671882528081
