"iter","algo","resu","Val"
"10","BM","sol",-558.277038546374
"10","BM","time",7.31099999975413
"10","BM","cpu",6.962
"10","BM","nodes",1652
"10","BM","LB",-558.81565470466
"10","HR","sol",-558.277038546374
"10","HR","time",1370.29700002167
"10","HR","cpu",1369.945
"10","HR","nodes",307
"10","HR","LB",-558.80803402882
"10","DB_BM","sol",10000000000
"10","DB_BM","time",7200.04000954796
"10","DB_BM","cpu",360.238999999988
"10","DB_BM","nodes",15463
"10","DB_BM","LB",-602.642661502199
"10","DB_HR","sol",10000000000
"10","DB_HR","time",7201.09600424767
"10","DB_HR","cpu",4250.389
"10","DB_HR","nodes",7758
"10","DB_HR","LB",-600.107554867839
