"iter","algo","resu","Val"
"1","BM","sol",253
"1","BM","time",0.299000088125467
"1","BM","cpu",0.071
"1","BM","nodes",56
"1","BM","LB",253
"1","HR","sol",253
"1","HR","time",0.7190000731498
"1","HR","cpu",0.659
"1","HR","nodes",831
"1","HR","LB",253
"1","DB_BM","sol",253
"1","DB_BM","time",7159.1759854462
"1","DB_BM","cpu",237.527000000061
"1","DB_BM","nodes",28548
"1","DB_BM","LB",248
"1","DB_BM","first",13827
"1","DB_BM","best",28536
"1","DB_HR","sol",253
"1","DB_HR","time",4402.89302780293
"1","DB_HR","cpu",345.425999999931
"1","DB_HR","nodes",21783
"1","DB_HR","LB",248
"1","DB_HR","first",11773
"1","DB_HR","best",21715
"2","BM","sol",185
"2","BM","time",0.0659999437630177
"2","BM","cpu",0.031
"2","BM","nodes",33
"2","BM","LB",185
"2","HR","sol",185
"2","HR","time",0.222999695688486
"2","HR","cpu",0.164
"2","HR","nodes",156
"2","HR","LB",185
"2","DB_BM","sol",267
"2","DB_BM","time",7200.13698711991
"2","DB_BM","cpu",249.294000000051
"2","DB_BM","nodes",29950
"2","DB_BM","LB",173
"2","DB_BM","first",7843
"2","DB_BM","best",20462
"2","DB_HR","sol",185
"2","DB_HR","time",5889.76795552298
"2","DB_HR","cpu",398.233999999914
"2","DB_HR","nodes",21814
"2","DB_HR","LB",185
"2","DB_HR","first",4825
"2","DB_HR","best",21814
"3","BM","sol",225
"3","BM","time",0.159000093117356
"3","BM","cpu",0.038
"3","BM","nodes",5
"3","BM","LB",225
"3","HR","sol",225
"3","HR","time",0.150999985635281
"3","HR","cpu",0.082
"3","HR","nodes",12
"3","HR","LB",225
"3","DB_BM","sol",225
"3","DB_BM","time",4219.65100974776
"3","DB_BM","cpu",145.930999999996
"3","DB_BM","nodes",17365
"3","DB_BM","LB",225
"3","DB_BM","first",5039
"3","DB_BM","best",17365
"3","DB_HR","sol",225
"3","DB_HR","time",3888.45102838241
"3","DB_HR","cpu",270.755999999968
"3","DB_HR","nodes",14742
"3","DB_HR","LB",225
"3","DB_HR","first",3662
"3","DB_HR","best",14742
"4","BM","sol",225
"4","BM","time",0.0829997006803751
"4","BM","cpu",0.05
"4","BM","nodes",8
"4","BM","LB",225
"4","HR","sol",225
"4","HR","time",0.21499958820641
"4","HR","cpu",0.172
"4","HR","nodes",110
"4","HR","LB",225
"4","DB_BM","sol",225
"4","DB_BM","time",2073.46000545658
"4","DB_BM","cpu",97.1379999999951
"4","DB_BM","nodes",12030
"4","DB_BM","LB",225
"4","DB_BM","first",2280
"4","DB_BM","best",12030
"4","DB_HR","sol",225
"4","DB_HR","time",389.424015535042
"4","DB_HR","cpu",44.1889999999995
"4","DB_HR","nodes",2602
"4","DB_HR","LB",225
"4","DB_HR","first",1758
"4","DB_HR","best",2602
"5","BM","sol",172
"5","BM","time",0.0630000606179237
"5","BM","cpu",0.028
"5","BM","LB",172
"5","HR","sol",172
"5","HR","time",0.174000137485564
"5","HR","cpu",0.09
"5","HR","nodes",40
"5","HR","LB",172
"5","DB_BM","sol",172
"5","DB_BM","time",2853.39298462495
"5","DB_BM","cpu",121.630999999986
"5","DB_BM","nodes",14713
"5","DB_BM","LB",161
"5","DB_BM","first",5714
"5","DB_BM","best",14704
"5","DB_HR","sol",172
"5","DB_HR","time",1987.3709714273
"5","DB_HR","cpu",180.187999999995
"5","DB_HR","nodes",9811
"5","DB_HR","LB",161
"5","DB_HR","first",2849
"5","DB_HR","best",9798
"6","BM","sol",198
"6","BM","time",0.138000282458961
"6","BM","cpu",0.027
"6","BM","nodes",18
"6","BM","LB",198
"6","HR","sol",198
"6","HR","time",0.126999663189054
"6","HR","cpu",0.084
"6","HR","nodes",25
"6","HR","LB",198
"6","DB_BM","sol",198
"6","DB_BM","time",5762.75802031159
"6","DB_BM","cpu",225.017000000026
"6","DB_BM","nodes",26789
"6","DB_BM","LB",196
"6","DB_BM","first",5209
"6","DB_BM","best",26545
"6","DB_HR","sol",198
"6","DB_HR","time",4974.01403922122
"6","DB_HR","cpu",401.256999999902
"6","DB_HR","nodes",21561
"6","DB_HR","LB",196
"6","DB_HR","first",1412
"6","DB_HR","best",21411
"7","BM","sol",195
"7","BM","time",0.0710001680999994
"7","BM","cpu",0.036
"7","BM","nodes",44
"7","BM","LB",195
"7","HR","sol",195
"7","HR","time",0.124999950639904
"7","HR","cpu",0.079
"7","HR","nodes",16
"7","HR","LB",195
"7","DB_BM","sol",195
"7","DB_BM","time",3021.98600876145
"7","DB_BM","cpu",132.386999999987
"7","DB_BM","nodes",15837
"7","DB_BM","LB",195
"7","DB_BM","first",5623
"7","DB_BM","best",15837
"7","DB_HR","sol",195
"7","DB_HR","time",1485.47999903094
"7","DB_HR","cpu",149.711000000005
"7","DB_HR","nodes",7950
"7","DB_HR","LB",195
"7","DB_HR","first",3361
"7","DB_HR","best",7950
"8","BM","sol",211
"8","BM","time",0.0729998806491494
"8","BM","cpu",0.038
"8","BM","LB",211
"8","HR","sol",211
"8","HR","time",0.207000109367073
"8","HR","cpu",0.161
"8","HR","nodes",45
"8","HR","LB",211
"8","DB_BM","sol",211
"8","DB_BM","time",5542.42902779952
"8","DB_BM","cpu",234.706000000061
"8","DB_BM","nodes",28503
"8","DB_BM","LB",210
"8","DB_BM","first",9207
"8","DB_BM","best",28503
"8","DB_HR","sol",211
"8","DB_HR","time",6008.3559891209
"8","DB_HR","cpu",458.984000000033
"8","DB_HR","nodes",26899
"8","DB_HR","LB",210
"8","DB_HR","first",6154
"8","DB_HR","best",26899
"9","BM","sol",139
"9","BM","time",0.421000155620277
"9","BM","cpu",0.034
"9","BM","LB",139
"9","HR","sol",139
"9","HR","time",0.108999735675752
"9","HR","cpu",0.062
"9","HR","nodes",55
"9","HR","LB",139
"9","DB_BM","sol",139
"9","DB_BM","time",1298.79300054163
"9","DB_BM","cpu",65.0570000000054
"9","DB_BM","nodes",7678
"9","DB_BM","LB",133
"9","DB_BM","first",1548
"9","DB_BM","best",7676
"9","DB_HR","sol",139
"9","DB_HR","time",499.619000963867
"9","DB_HR","cpu",57.2080000000009
"9","DB_HR","nodes",2869
"9","DB_HR","LB",133
"9","DB_HR","first",1326
"9","DB_HR","best",2867
"10","BM","sol",220
"10","BM","time",0.0910004368051887
"10","BM","cpu",0.051
"10","BM","nodes",20
"10","BM","LB",220
"10","HR","sol",220
"10","HR","time",0.246000476181507
"10","HR","cpu",0.203
"10","HR","nodes",187
"10","HR","LB",220
"10","DB_BM","sol",279
"10","DB_BM","time",7200.21693601739
"10","DB_BM","cpu",256.45900000006
"10","DB_BM","nodes",30997
"10","DB_BM","LB",170
"10","DB_BM","first",30643
"10","DB_BM","best",30643
"10","DB_HR","sol",220
"10","DB_HR","time",6621.48902120534
"10","DB_HR","cpu",487.025000000025
"10","DB_HR","nodes",27317
"10","DB_HR","LB",220
"10","DB_HR","first",11918
"10","DB_HR","best",27317
