"iter","algo","resu","Val"
"1","BM","sol",5470.701
"1","BM","time",0.118000013753772
"1","BM","cpu",0.086
"1","BM","nodes",106
"1","BM","LB",5470.701
"1","HR","sol",5470.701
"1","HR","time",0.105000310577452
"1","HR","cpu",0.058
"1","HR","LB",5470.701
"1","DB_BM","sol",5470.701
"1","DB_BM","time",3522.30700501241
"1","DB_BM","cpu",66.2600000000018
"1","DB_BM","nodes",13282
"1","DB_BM","LB",4787.32
"1","DB_BM","first",11082
"1","DB_BM","best",13183
"1","DB_HR","sol",5470.701
"1","DB_HR","time",2274.06200654805
"1","DB_HR","cpu",116.168000000006
"1","DB_HR","nodes",10254
"1","DB_HR","LB",5261.25116783217
"1","DB_HR","first",4184
"1","DB_HR","best",10254
"2","BM","sol",6068.678
"2","BM","time",0.160999805666506
"2","BM","cpu",0.127
"2","BM","nodes",149
"2","BM","LB",6068.678
"2","HR","sol",6068.678
"2","HR","time",0.0879999250173569
"2","HR","cpu",0.042
"2","HR","LB",6068.678
"2","DB_BM","sol",6068.678
"2","DB_BM","time",2593.83100548293
"2","DB_BM","cpu",63.0970000000013
"2","DB_BM","nodes",12771
"2","DB_BM","LB",5540.01
"2","DB_BM","first",9592
"2","DB_BM","best",12681
"2","DB_HR","sol",6068.678
"2","DB_HR","time",611.698000389151
"2","DB_HR","cpu",45.8540000000005
"2","DB_HR","nodes",2892
"2","DB_HR","LB",5718.79
"2","DB_HR","first",1722
"2","DB_HR","best",2885
"3","BM","sol",5528.824
"3","BM","time",0.129000004380941
"3","BM","cpu",0.093
"3","BM","nodes",152
"3","BM","LB",5525.34382786362
"3","HR","sol",5528.824
"3","HR","time",0.142999878153205
"3","HR","cpu",0.09
"3","HR","LB",5528.824
"3","DB_BM","sol",5528.824
"3","DB_BM","time",4171.22099180706
"3","DB_BM","cpu",89.6170000000031
"3","DB_BM","nodes",17770
"3","DB_BM","LB",4732.156
"3","DB_BM","first",12139
"3","DB_BM","best",17593
"3","DB_HR","sol",5528.824
"3","DB_HR","time",253.770999563858
"3","DB_HR","cpu",21.2290000000001
"3","DB_HR","nodes",1299
"3","DB_HR","LB",5193.40266666667
"3","DB_HR","first",506
"3","DB_HR","best",1298
"4","BM","sol",7011.914
"4","BM","time",0.10199979878962
"4","BM","cpu",0.075
"4","BM","nodes",80
"4","BM","LB",7011.914
"4","HR","sol",7011.914
"4","HR","time",0.115999672561884
"4","HR","cpu",0.057
"4","HR","LB",7011.914
"4","DB_BM","sol",7011.914
"4","DB_BM","time",1792.35703032464
"4","DB_BM","cpu",45.0770000000009
"4","DB_BM","nodes",8959
"4","DB_BM","LB",7011.914
"4","DB_BM","first",6100
"4","DB_BM","best",8730
"4","DB_HR","sol",7011.914
"4","DB_HR","time",565.344986622222
"4","DB_HR","cpu",39.3880000000003
"4","DB_HR","nodes",2874
"4","DB_HR","LB",7011.914
"4","DB_HR","first",2129
"4","DB_HR","best",2874
"5","BM","sol",3380.388
"5","BM","time",0.0969995744526386
"5","BM","cpu",0.068
"5","BM","nodes",8
"5","BM","LB",3379.61359083802
"5","HR","sol",3380.388
"5","HR","time",0.0950004905462265
"5","HR","cpu",0.046
"5","HR","LB",3380.388
"5","DB_BM","sol",3380.388
"5","DB_BM","time",1824.5610330021
"5","DB_BM","cpu",48.2680000000007
"5","DB_BM","nodes",9636
"5","DB_BM","LB",2939.77474911032
"5","DB_BM","first",8922
"5","DB_BM","best",9630
"5","DB_HR","sol",3380.388
"5","DB_HR","time",61.7360059171915
