"iter","algo","resu","Val"
"1","BM","sol",15
"1","BM","time",0.0380001962184906
"1","BM","cpu",0.014
"1","BM","LB",15
"1","HR","sol",15
"1","HR","time",0.0460003037005663
"1","HR","cpu",0.027
"1","HR","nodes",3
"1","HR","LB",15
"1","DB_BM","sol",15
"1","DB_BM","time",177.676007710397
"1","DB_BM","cpu",11.7909999999999
"1","DB_BM","nodes",2831
"1","DB_BM","LB",15
"1","DB_BM","first",485
"1","DB_BM","best",1035
"1","DB_HR","sol",15
"1","DB_HR","time",134.765005297959
"1","DB_HR","cpu",9.92799999999982
"1","DB_HR","nodes",2302
"1","DB_HR","LB",14
"1","DB_HR","first",329
"1","DB_HR","best",446
"2","BM","sol",8
"2","BM","time",0.028999918140471
"2","BM","cpu",0.01
"2","BM","LB",8
"2","HR","sol",8
"2","HR","time",0.0410000793635845
"2","HR","cpu",0.02
"2","HR","LB",8
"2","DB_BM","sol",8
"2","DB_BM","time",105.4460138781
"2","DB_BM","cpu",7.07599999999987
"2","DB_BM","nodes",1754
"2","DB_BM","LB",8
"2","DB_BM","first",234
"2","DB_BM","best",1754
"2","DB_HR","sol",8
"2","DB_HR","time",17.1770008513704
"2","DB_HR","cpu",1.443
"2","DB_HR","nodes",311
"2","DB_HR","LB",8
"2","DB_HR","first",174
"2","DB_HR","best",311
"3","BM","sol",13
"3","BM","time",0.0370000256225467
"3","BM","cpu",0.018
"3","BM","nodes",45
"3","BM","LB",13
"3","HR","sol",13
"3","HR","time",0.0590000068768859
"3","HR","cpu",0.041
"3","HR","nodes",128
"3","HR","LB",13
"3","DB_BM","sol",13
"3","DB_BM","time",111.058000009507
"3","DB_BM","cpu",7.26299999999987
"3","DB_BM","nodes",1749
"3","DB_BM","LB",10
"3","DB_BM","first",163
"3","DB_BM","best",1597
"3","DB_HR","sol",13
"3","DB_HR","time",94.0340051427484
"3","DB_HR","cpu",7.36999999999982
"3","DB_HR","nodes",1590
"3","DB_HR","LB",10
"3","DB_HR","first",111
"3","DB_HR","best",1494
"4","BM","sol",19
"4","BM","time",0.0339995138347149
"4","BM","cpu",0.017
"4","BM","nodes",27
"4","BM","LB",19
"4","HR","sol",19
"4","HR","time",0.0600001774728298
"4","HR","cpu",0.041
"4","HR","nodes",87
"4","HR","LB",19
"4","DB_BM","sol",19
"4","DB_BM","time",171.078013675287
"4","DB_BM","cpu",11.1239999999999
"4","DB_BM","nodes",2948
"4","DB_BM","LB",18
"4","DB_BM","first",905
"4","DB_BM","best",972
"4","DB_HR","sol",19
"4","DB_HR","time",155.362967401743
"4","DB_HR","cpu",11.3229999999999
"4","DB_HR","nodes",2738
"4","DB_HR","LB",18
"4","DB_HR","first",111
"4","DB_HR","best",1170
"5","BM","sol",10
"5","BM","time",0.025000493042171
"5","BM","cpu",0.009
"5","BM","LB",10
"5","HR","sol",10
"5","HR","time",0.0329999718815088
"5","HR","cpu",0.014
"5","HR","LB",10
"5","DB_BM","sol",10
"5","DB_BM","time",62.2230066452175
"5","DB_BM","cpu",4.173
"5","DB_BM","nodes",1136
"5","DB_BM","LB",10
"5","DB_BM","first",1136
"5","DB_BM","best",1136
"5","DB_HR","sol",10
"5","DB_HR","time",40.437000291422
"5","DB_HR","cpu",3.39099999999998
"5","DB_HR","nodes",726
"5","DB_HR","LB",10
"5","DB_HR","first",361
"5","DB_HR","best",726
"6","BM","sol",10
"6","BM","time",0.0399999087676406
"6","BM","cpu",0.021
"6","BM","nodes",22
"6","BM","LB",9.99999999999999
"6","HR","sol",10
"6","HR","time",0.0499997287988663
"6","HR","cpu",0.029
"6","HR","nodes",24
"6","HR","LB",10
"6","DB_BM","sol",10
"6","DB_BM","time",366.15499695763
"6","DB_BM","cpu",21.8540000000005
"6","DB_BM","nodes",5867
"6","DB_BM","LB",9
"6","DB_BM","first",1383
"6","DB_BM","best",4627
"6","DB_HR","sol",10
"6","DB_HR","time",415.96403515432
"6","DB_HR","cpu",27.2390000000008
"6","DB_HR","nodes",6760
"6","DB_HR","LB",9
"6","DB_HR","first",361
"6","DB_HR","best",6232
"7","BM","sol",11
"7","BM","time",0.0239996938034892
"7","BM","cpu",0.009
"7","BM","LB",11
"7","HR","sol",11
"7","HR","time",0.0440005911514163
"7","HR","cpu",0.027
"7","HR","nodes",39
"7","HR","LB",11
"7","DB_BM","sol",11
"7","DB_BM","time",197.301017562859
"7","DB_BM","cpu",12.2450000000002
"7","DB_BM","nodes",3897
"7","DB_BM","LB",9
"7","DB_BM","first",199
"7","DB_BM","best",3066
"7","DB_HR","sol",11
"7","DB_HR","time",80.7650002185255
"7","DB_HR","cpu",6.07699999999991
"7","DB_HR","nodes",1414
"7","DB_HR","LB",9
"7","DB_HR","first",169
"7","DB_HR","best",734
"8","BM","sol",8
"8","BM","time",0.0380001962184906
"8","BM","cpu",0.02
"8","BM","nodes",13
"8","BM","LB",8
"8","HR","sol",8
"8","HR","time",0.0420002499595284
"8","HR","cpu",0.021
"8","HR","nodes",7
